date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:04:38	908/908	---M--	200	added ('OK')	application/rss+xml	etag:%220ca0402f1c5872158fab51b2c9f320d7%22	http://localhost/wordpress/product-category/laptops-tablets/asus/feed/	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/product-category/laptops-tablets/asus/feed/index.html	(from http://localhost/wordpress/product-category/laptops-tablets/asus/)
12:04:39	926/926	---M--	200	added ('OK')	application/rss+xml	etag:%220ca0402f1c5872158fab51b2c9f320d7%22	http://localhost/wordpress/product-category/laptops-tablets/apple-laptops-tablets/feed/	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/product-category/laptops-tablets/apple-laptops-tablets/feed/index.html	(from http://localhost/wordpress/product-category/laptops-tablets/apple-laptops-tablets/)
12:04:39	6672/6672	---M--	200	added ('OK')	application/json	date:Thu,%2016%20Dec%202021%2006:34:38%20GMT	http://localhost/wordpress/wp-json/wp/v2/product_cat/202	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/wp-json/wp/v2/product_cat/202.json	(from http://localhost/wordpress/product-category/laptops-tablets/honor/)
12:04:40	910/910	---M--	200	added ('OK')	application/rss+xml	etag:%220ca0402f1c5872158fab51b2c9f320d7%22	http://localhost/wordpress/product-category/laptops-tablets/honor/feed/	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/product-category/laptops-tablets/honor/feed/index.html	(from http://localhost/wordpress/product-category/laptops-tablets/honor/)
12:04:41	6597/6597	---M--	200	added ('OK')	application/json	date:Thu,%2016%20Dec%202021%2006:34:40%20GMT	http://localhost/wordpress/wp-json/wp/v2/product_cat/194	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/wp-json/wp/v2/product_cat/194.json	(from http://localhost/wordpress/product-category/laptops-tablets/hp/)
12:04:47	21706/21706	---MC-	200	added ('OK')	application/rss+xml	etag:%220ca0402f1c5872158fab51b2c9f320d7%22	http://localhost/wordpress/product-category/laptops-tablets/hp/feed/	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/product-category/laptops-tablets/hp/feed/index.html	(from http://localhost/wordpress/product-category/laptops-tablets/hp/)
12:04:54	89863/89863	---MC-	200	added ('OK')	text/html	date:Thu,%2016%20Dec%202021%2006:34:41%20GMT	http://localhost/wordpress/product-category/laptops-tablets/hp/?filter_processor-speed=%e2%80%8e2-6-ghz	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/product-category/laptops-tablets/hp/indexe447.html	(from http://localhost/wordpress/product-category/laptops-tablets/hp/)
12:04:54	93655/93655	---MC-	200	added ('OK')	text/html	date:Thu,%2016%20Dec%202021%2006:34:41%20GMT	http://localhost/wordpress/product-category/laptops-tablets/hp/?filter_brand=hp	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/product-category/laptops-tablets/hp/indexffdd.html	(from http://localhost/wordpress/product-category/laptops-tablets/hp/)
12:04:54	93719/93719	---MC-	200	added ('OK')	text/html	date:Thu,%2016%20Dec%202021%2006:34:41%20GMT	http://localhost/wordpress/product-category/laptops-tablets/hp/?filter_ram=%e2%80%8e8-gb	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/product-category/laptops-tablets/hp/indexfe5f.html	(from http://localhost/wordpress/product-category/laptops-tablets/hp/)
12:04:56	95457/95457	---MC-	200	added ('OK')	text/html	date:Thu,%2016%20Dec%202021%2006:34:47%20GMT	http://localhost/wordpress/product-category/laptops-tablets/hp/?filter_processor-speed=%e2%80%8e4-ghz	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/product-category/laptops-tablets/hp/indexa9b6.html	(from http://localhost/wordpress/product-category/laptops-tablets/hp/)
12:04:57	6953/6953	---M--	200	added ('OK')	application/json	date:Thu,%2016%20Dec%202021%2006:34:54%20GMT	http://localhost/wordpress/wp-json/wp/v2/product_cat/205	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/wp-json/wp/v2/product_cat/205.json	(from http://localhost/wordpress/product-category/laptops-tablets/huawei-laptops-tablets/)
12:05:07	89637/89637	---MC-	200	added ('OK')	text/html	date:Thu,%2016%20Dec%202021%2006:34:54%20GMT	http://localhost/wordpress/product-category/laptops-tablets/hp/?filter_processor-speed=%e2%80%8e4-1-ghz	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/product-category/laptops-tablets/hp/index80e3.html	(from http://localhost/wordpress/product-category/laptops-tablets/hp/)
12:05:08	99187/99187	---MC-	200	added ('OK')	text/html	date:Thu,%2016%20Dec%202021%2006:34:55%20GMT	http://localhost/wordpress/product-category/laptops-tablets/hp/?filter_processor-speed=%e2%80%8e4-2-ghz	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/product-category/laptops-tablets/hp/index5873.html	(from http://localhost/wordpress/product-category/laptops-tablets/hp/)
12:05:09	93764/93764	---MC-	200	added ('OK')	text/html	date:Thu,%2016%20Dec%202021%2006:34:56%20GMT	http://localhost/wordpress/product-category/laptops-tablets/hp/?filter_screen-size=14-inches	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/product-category/laptops-tablets/hp/index1831.html	(from http://localhost/wordpress/product-category/laptops-tablets/hp/)
12:05:10	93804/93804	---MC-	200	added ('OK')	text/html	date:Thu,%2016%20Dec%202021%2006:34:57%20GMT	http://localhost/wordpress/product-category/laptops-tablets/hp/?filter_screen-resolution=full-hd	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/product-category/laptops-tablets/hp/index825c.html	(from http://localhost/wordpress/product-category/laptops-tablets/hp/)
12:05:11	6597/6597	---M--	200	added ('OK')	application/json	date:Thu,%2016%20Dec%202021%2006:35:08%20GMT	http://localhost/wordpress/wp-json/wp/v2/product_cat/204	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/wp-json/wp/v2/product_cat/204.json	(from http://localhost/wordpress/product-category/laptops-tablets/lg/)
12:05:20	93771/93771	---MC-	200	added ('OK')	text/html	date:Thu,%2016%20Dec%202021%2006:35:07%20GMT	http://localhost/wordpress/product-category/laptops-tablets/hp/?filter_processors=amd-core-i5	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/product-category/laptops-tablets/hp/indexfb0b.html	(from http://localhost/wordpress/product-category/laptops-tablets/hp/)
12:05:23	93891/93891	---MC-	200	added ('OK')	text/html	date:Thu,%2016%20Dec%202021%2006:35:09%20GMT	http://localhost/wordpress/product-category/laptops-tablets/hp/?filter_intel-processor-generation=10th-gen	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/product-category/laptops-tablets/hp/indexca36.html	(from http://localhost/wordpress/product-category/laptops-tablets/hp/)
12:05:23	928/928	---M--	200	added ('OK')	application/rss+xml	etag:%220ca0402f1c5872158fab51b2c9f320d7%22	http://localhost/wordpress/product-category/laptops-tablets/huawei-laptops-tablets/feed/	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/product-category/laptops-tablets/huawei-laptops-tablets/feed/index.html	(from http://localhost/wordpress/product-category/laptops-tablets/huawei-laptops-tablets/)
12:05:23	93726/93726	---MC-	200	added ('OK')	text/html	date:Thu,%2016%20Dec%202021%2006:35:10%20GMT	http://localhost/wordpress/product-category/laptops-tablets/hp/?filter_storage-type=ssd	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/product-category/laptops-tablets/hp/index04c0.html	(from http://localhost/wordpress/product-category/laptops-tablets/hp/)
12:05:23	93805/93805	---MC-	200	added ('OK')	text/html	date:Thu,%2016%20Dec%202021%2006:35:11%20GMT	http://localhost/wordpress/product-category/laptops-tablets/hp/?filter_battery-life=5-hour-6-hour	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/product-category/laptops-tablets/hp/index43cc.html	(from http://localhost/wordpress/product-category/laptops-tablets/hp/)
12:05:24	6697/6697	---M--	200	added ('OK')	application/json	date:Thu,%2016%20Dec%202021%2006:35:23%20GMT	http://localhost/wordpress/wp-json/wp/v2/product_cat/198	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/wp-json/wp/v2/product_cat/198.json	(from http://localhost/wordpress/product-category/laptops-tablets/lenevo/)
12:05:24	904/904	---M--	200	added ('OK')	application/rss+xml	etag:%220ca0402f1c5872158fab51b2c9f320d7%22	http://localhost/wordpress/product-category/laptops-tablets/lg/feed/	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/product-category/laptops-tablets/lg/feed/index.html	(from http://localhost/wordpress/product-category/laptops-tablets/lg/)
12:05:25	912/912	---M--	200	added ('OK')	application/rss+xml	etag:%220ca0402f1c5872158fab51b2c9f320d7%22	http://localhost/wordpress/product-category/laptops-tablets/lenevo/feed/	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/product-category/laptops-tablets/lenevo/feed/index.html	(from http://localhost/wordpress/product-category/laptops-tablets/lenevo/)
12:05:26	6772/6772	---M--	200	added ('OK')	application/json	date:Thu,%2016%20Dec%202021%2006:35:24%20GMT	http://localhost/wordpress/wp-json/wp/v2/product_cat/200	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/wp-json/wp/v2/product_cat/200.json	(from http://localhost/wordpress/product-category/laptops-tablets/microsoft/)
12:05:26	918/918	---M--	200	added ('OK')	application/rss+xml	etag:%220ca0402f1c5872158fab51b2c9f320d7%22	http://localhost/wordpress/product-category/laptops-tablets/microsoft/feed/	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/product-category/laptops-tablets/microsoft/feed/index.html	(from http://localhost/wordpress/product-category/laptops-tablets/microsoft/)
12:05:27	6622/6622	---M--	200	added ('OK')	application/json	date:Thu,%2016%20Dec%202021%2006:35:26%20GMT	http://localhost/wordpress/wp-json/wp/v2/product_cat/203	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/wp-json/wp/v2/product_cat/203.json	(from http://localhost/wordpress/product-category/laptops-tablets/msi/)
12:05:27	906/906	---M--	200	added ('OK')	application/rss+xml	etag:%220ca0402f1c5872158fab51b2c9f320d7%22	http://localhost/wordpress/product-category/laptops-tablets/msi/feed/	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/product-category/laptops-tablets/msi/feed/index.html	(from http://localhost/wordpress/product-category/laptops-tablets/msi/)
12:05:28	928/928	---M--	200	added ('OK')	application/rss+xml	etag:%220ca0402f1c5872158fab51b2c9f320d7%22	http://localhost/wordpress/product-category/laptops-tablets/xiaomi-laptops-tablets/feed/	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/product-category/laptops-tablets/xiaomi-laptops-tablets/feed/index.html	(from http://localhost/wordpress/product-category/laptops-tablets/xiaomi-laptops-tablets/)
12:05:28	6953/6953	---M--	200	added ('OK')	application/json	date:Thu,%2016%20Dec%202021%2006:35:27%20GMT	http://localhost/wordpress/wp-json/wp/v2/product_cat/201	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/wp-json/wp/v2/product_cat/201.json	(from http://localhost/wordpress/product-category/laptops-tablets/xiaomi-laptops-tablets/)
12:05:29	5892/5892	---M--	200	added ('OK')	application/json	date:Thu,%2016%20Dec%202021%2006:35:28%20GMT	http://localhost/wordpress/wp-json/wp/v2/product_cat/118	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/wp-json/wp/v2/product_cat/118.json	(from http://localhost/wordpress/product-category/camera/)
12:05:39	94139/94139	---MC-	200	added ('OK')	text/html	date:Thu,%2016%20Dec%202021%2006:35:28%20GMT	http://localhost/wordpress/product-category/camera/page/2/	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/product-category/camera/page/2/index.html	(from http://localhost/wordpress/product-category/camera/)
12:05:43	134319/134319	---MC-	200	added ('OK')	text/html	date:Thu,%2016%20Dec%202021%2006:35:29%20GMT	http://localhost/wordpress/product/canon-eos-5d-mark-iv-30-4-mp-digital-slr-camera-black-ef-24-105mm-is-ii-usm-lens-kit/	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/product/canon-eos-5d-mark-iv-30-4-mp-digital-slr-camera-black-ef-24-105mm-is-ii-usm-lens-kit/index.html	(from http://localhost/wordpress/product-category/camera/)
12:05:44	139509/139509	---MC-	200	added ('OK')	text/html	date:Thu,%2016%20Dec%202021%2006:35:29%20GMT	http://localhost/wordpress/product/canon-camera/	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/product/canon-camera/index.html	(from http://localhost/wordpress/product-category/camera/)
12:05:44	27051/27051	---MC-	200	added ('OK')	application/rss+xml	etag:%220ca0402f1c5872158fab51b2c9f320d7%22	http://localhost/wordpress/product-category/camera/feed/	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/product-category/camera/feed/index.html	(from http://localhost/wordpress/product-category/camera/)
12:05:47	6489/6489	---M--	200	added ('OK')	application/json	date:Thu,%2016%20Dec%202021%2006:35:44%20GMT	http://localhost/wordpress/wp-json/wp/v2/product_cat/166	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/wp-json/wp/v2/product_cat/166.json	(from http://localhost/wordpress/product-category/camera/canon/)
12:05:53	135925/135925	---MC-	200	added ('OK')	text/html	date:Thu,%2016%20Dec%202021%2006:35:39%20GMT	http://localhost/wordpress/product/canon-eos-5d-mark-iv-30-4-mp-digital-slr-camera-black-with-canon-24-105mm-is-ii-usm-lens-and-sigma-150-600-mm-f-5-6-3-dg-os-hsm-lens/	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/product/canon-eos-5d-mark-iv-30-4-mp-digital-slr-camera-black-with-canon-24-105mm-is-ii-usm-lens-and-sigma-150-600-mm-f-5-6-3-dg-os-hsm-lens/index.html	(from http://localhost/wordpress/product-category/camera/)
12:06:03	92275/92275	---MC-	200	added ('OK')	text/html	date:Thu,%2016%20Dec%202021%2006:35:47%20GMT	http://localhost/wordpress/product-category/camera/?filter_brand=nikon	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/product-category/camera/indexbf5d.html	(from http://localhost/wordpress/product-category/camera/)
12:06:04	130118/130118	---MC-	200	added ('OK')	text/html	date:Thu,%2016%20Dec%202021%2006:35:44%20GMT	http://localhost/wordpress/product/canon-eos-90d-digital-slr-camera-with-18-135-is-usm-lens/	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/product/canon-eos-90d-digital-slr-camera-with-18-135-is-usm-lens/index.html	(from http://localhost/wordpress/product-category/camera/)
12:06:04	126844/126844	---MC-	200	added ('OK')	text/html	date:Thu,%2016%20Dec%202021%2006:35:44%20GMT	http://localhost/wordpress/product/canon-t7-eos-rebel-dslr-camera-with-ef-s-18-55mm-f-3-5-5-6-is-ii-lens-and-wide-angle-lens-attachment-battery-power-kit-64gb-sd-card-platinum/	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/product/canon-t7-eos-rebel-dslr-camera-with-ef-s-18-55mm-f-3-5-5-6-is-ii-lens-and-wide-angle-lens-attachment-battery-power-kit-64gb-sd-card-platinum/index.html	(from http://localhost/wordpress/product-category/camera/)
12:06:04	92302/92302	---MC-	200	added ('OK')	text/html	date:Thu,%2016%20Dec%202021%2006:35:54%20GMT	http://localhost/wordpress/product-category/camera/?filter_brand=olympus	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/product-category/camera/index58bd.html	(from http://localhost/wordpress/product-category/camera/)
12:06:10	6489/6489	---M--	200	added ('OK')	application/json	date:Thu,%2016%20Dec%202021%2006:36:04%20GMT	http://localhost/wordpress/wp-json/wp/v2/product_cat/167	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/wp-json/wp/v2/product_cat/167.json	(from http://localhost/wordpress/product-category/camera/nikon/)
12:06:13	92331/92331	---MC-	200	added ('OK')	text/html	date:Thu,%2016%20Dec%202021%2006:36:03%20GMT	http://localhost/wordpress/product-category/camera/?filter_brand=panasonic	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/product-category/camera/indexac32.html	(from http://localhost/wordpress/product-category/camera/)
12:06:14	92401/92401	---MC-	200	added ('OK')	text/html	date:Thu,%2016%20Dec%202021%2006:36:04%20GMT	http://localhost/wordpress/product-category/camera/?filter_effective-pixels=10-20-mp	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/product-category/camera/index55c5.html	(from http://localhost/wordpress/product-category/camera/)
12:06:16	92401/92401	---MC-	200	added ('OK')	text/html	date:Thu,%2016%20Dec%202021%2006:36:04%20GMT	http://localhost/wordpress/product-category/camera/?filter_effective-pixels=20-30-mp	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/product-category/camera/indexb718.html	(from http://localhost/wordpress/product-category/camera/)
12:06:21	92401/92401	---MC-	200	added ('OK')	text/html	date:Thu,%2016%20Dec%202021%2006:36:11%20GMT	http://localhost/wordpress/product-category/camera/?filter_effective-pixels=30-40-mp	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/product-category/camera/index462f.html	(from http://localhost/wordpress/product-category/camera/)
12:06:21	6464/6464	---M--	200	added ('OK')	application/json	date:Thu,%2016%20Dec%202021%2006:36:16%20GMT	http://localhost/wordpress/wp-json/wp/v2/product_cat/168	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/wp-json/wp/v2/product_cat/168.json	(from http://localhost/wordpress/product-category/camera/sony/)
12:06:23	92401/92401	---MC-	200	added ('OK')	text/html	date:Thu,%2016%20Dec%202021%2006:36:13%20GMT	http://localhost/wordpress/product-category/camera/?filter_effective-pixels=40-50-mp	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/product-category/camera/index36a2.html	(from http://localhost/wordpress/product-category/camera/)
12:06:24	92443/92443	---MC-	200	added ('OK')	text/html	date:Thu,%2016%20Dec%202021%2006:36:15%20GMT	http://localhost/wordpress/product-category/camera/?filter_effective-pixels=above-50-mp	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/product-category/camera/index8c01.html	(from http://localhost/wordpress/product-category/camera/)
12:06:34	92329/92329	---MC-	200	added ('OK')	text/html	date:Thu,%2016%20Dec%202021%2006:36:21%20GMT	http://localhost/wordpress/product-category/camera/?filter_sensor-type=aps-c	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/product-category/camera/indexcbb4.html	(from http://localhost/wordpress/product-category/camera/)
12:06:34	92301/92301	---MC-	200	added ('OK')	text/html	date:Thu,%2016%20Dec%202021%2006:36:21%20GMT	http://localhost/wordpress/product-category/camera/?filter_sensor-type=ccd	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/product-category/camera/index8031.html	(from http://localhost/wordpress/product-category/camera/)
12:06:36	92314/92314	---MC-	200	added ('OK')	text/html	date:Thu,%2016%20Dec%202021%2006:36:23%20GMT	http://localhost/wordpress/product-category/camera/?filter_sensor-type=cmos	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/product-category/camera/index9a3e.html	(from http://localhost/wordpress/product-category/camera/)
12:06:36	92301/92301	---MC-	200	added ('OK')	text/html	date:Thu,%2016%20Dec%202021%2006:36:25%20GMT	http://localhost/wordpress/product-category/camera/?filter_sensor-type=mos	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/product-category/camera/index4f54.html	(from http://localhost/wordpress/product-category/camera/)
12:06:36	6589/6589	---M--	200	added ('OK')	application/json	date:Thu,%2016%20Dec%202021%2006:36:34%20GMT	http://localhost/wordpress/wp-json/wp/v2/product_cat/171	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/wp-json/wp/v2/product_cat/171.json	(from http://localhost/wordpress/product-category/camera/panasonic/)
12:06:43	92562/92562	---MC-	200	added ('OK')	text/html	date:Thu,%2016%20Dec%202021%2006:36:34%20GMT	http://localhost/wordpress/product-category/camera/?filter_battery-type=aa-alkaline-battery	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/product-category/camera/index654a.html	(from http://localhost/wordpress/product-category/camera/)
12:06:45	92448/92448	---MC-	200	added ('OK')	text/html	date:Thu,%2016%20Dec%202021%2006:36:36%20GMT	http://localhost/wordpress/product-category/camera/?filter_battery-type=lithium-ion	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/product-category/camera/indexacd1.html	(from http://localhost/wordpress/product-category/camera/)
12:06:46	92449/92449	---MC-	200	added ('OK')	text/html	date:Thu,%2016%20Dec%202021%2006:36:36%20GMT	http://localhost/wordpress/product-category/camera/?filter_battery-type=aaa-battery	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/product-category/camera/indexdd8a.html	(from http://localhost/wordpress/product-category/camera/)
12:06:49	6539/6539	---M--	200	added ('OK')	application/json	date:Thu,%2016%20Dec%202021%2006:36:45%20GMT	http://localhost/wordpress/wp-json/wp/v2/product_cat/170	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/wp-json/wp/v2/product_cat/170.json	(from http://localhost/wordpress/product-category/camera/samsung/)
12:06:51	92979/92979	---MC-	200	added ('OK')	text/html	date:Thu,%2016%20Dec%202021%2006:36:43%20GMT	http://localhost/wordpress/product-category/camera/canon/?filter_brand=nikon	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/product-category/camera/canon/indexbf5d.html	(from http://localhost/wordpress/product-category/camera/canon/)
12:06:52	23521/23521	---MC-	200	added ('OK')	application/rss+xml	etag:%227bbe689a1e5ff9d56660eb6b82738680%22	http://localhost/wordpress/product-category/camera/canon/feed/	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/product-category/camera/canon/feed/index.html	(from http://localhost/wordpress/product-category/camera/canon/)
12:06:56	93006/93006	---MC-	200	added ('OK')	text/html	date:Thu,%2016%20Dec%202021%2006:36:46%20GMT	http://localhost/wordpress/product-category/camera/canon/?filter_brand=olympus	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/product-category/camera/canon/index58bd.html	(from http://localhost/wordpress/product-category/camera/canon/)
12:07:01	6539/6539	---M--	200	added ('OK')	application/json	date:Thu,%2016%20Dec%202021%2006:36:56%20GMT	http://localhost/wordpress/wp-json/wp/v2/product_cat/172	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/wp-json/wp/v2/product_cat/172.json	(from http://localhost/wordpress/product-category/camera/olympus/)
12:07:01	93035/93035	---MC-	200	added ('OK')	text/html	date:Thu,%2016%20Dec%202021%2006:36:49%20GMT	http://localhost/wordpress/product-category/camera/canon/?filter_brand=panasonic	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/product-category/camera/canon/indexac32.html	(from http://localhost/wordpress/product-category/camera/canon/)
12:07:02	93106/93106	---MC-	200	added ('OK')	text/html	date:Thu,%2016%20Dec%202021%2006:36:51%20GMT	http://localhost/wordpress/product-category/camera/canon/?filter_effective-pixels=10-20-mp	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/product-category/camera/canon/index55c5.html	(from http://localhost/wordpress/product-category/camera/canon/)
12:07:03	93106/93106	---MC-	200	added ('OK')	text/html	date:Thu,%2016%20Dec%202021%2006:36:52%20GMT	http://localhost/wordpress/product-category/camera/canon/?filter_effective-pixels=20-30-mp	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/product-category/camera/canon/indexb718.html	(from http://localhost/wordpress/product-category/camera/canon/)
12:07:14	93106/93106	---MC-	200	added ('OK')	text/html	date:Thu,%2016%20Dec%202021%2006:37:01%20GMT	http://localhost/wordpress/product-category/camera/canon/?filter_effective-pixels=30-40-mp	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/product-category/camera/canon/index462f.html	(from http://localhost/wordpress/product-category/camera/canon/)
12:07:14	93106/93106	---MC-	200	added ('OK')	text/html	date:Thu,%2016%20Dec%202021%2006:37:01%20GMT	http://localhost/wordpress/product-category/camera/canon/?filter_effective-pixels=40-50-mp	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/product-category/camera/canon/index36a2.html	(from http://localhost/wordpress/product-category/camera/canon/)
12:07:15	93034/93034	---MC-	200	added ('OK')	text/html	date:Thu,%2016%20Dec%202021%2006:37:03%20GMT	http://localhost/wordpress/product-category/camera/canon/?filter_sensor-type=aps-c	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/product-category/camera/canon/indexcbb4.html	(from http://localhost/wordpress/product-category/camera/canon/)
12:07:15	93148/93148	---MC-	200	added ('OK')	text/html	date:Thu,%2016%20Dec%202021%2006:37:02%20GMT	http://localhost/wordpress/product-category/camera/canon/?filter_effective-pixels=above-50-mp	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/product-category/camera/canon/index8c01.html	(from http://localhost/wordpress/product-category/camera/canon/)
12:07:15	6564/6564	---M--	200	added ('OK')	application/json	date:Thu,%2016%20Dec%202021%2006:37:14%20GMT	http://localhost/wordpress/wp-json/wp/v2/product_cat/169	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/wp-json/wp/v2/product_cat/169.json	(from http://localhost/wordpress/product-category/camera/fujifilm/)
12:07:25	93005/93005	---MC-	200	added ('OK')	text/html	date:Thu,%2016%20Dec%202021%2006:37:14%20GMT	http://localhost/wordpress/product-category/camera/canon/?filter_sensor-type=ccd	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/product-category/camera/canon/index8031.html	(from http://localhost/wordpress/product-category/camera/canon/)
12:07:28	93019/93019	---MC-	200	added ('OK')	text/html	date:Thu,%2016%20Dec%202021%2006:37:15%20GMT	http://localhost/wordpress/product-category/camera/canon/?filter_sensor-type=cmos	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/product-category/camera/canon/index9a3e.html	(from http://localhost/wordpress/product-category/camera/canon/)
12:07:28	93004/93004	---MC-	200	added ('OK')	text/html	date:Thu,%2016%20Dec%202021%2006:37:15%20GMT	http://localhost/wordpress/product-category/camera/canon/?filter_sensor-type=mos	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/product-category/camera/canon/index4f54.html	(from http://localhost/wordpress/product-category/camera/canon/)
12:07:28	93266/93266	---MC-	200	added ('OK')	text/html	date:Thu,%2016%20Dec%202021%2006:37:16%20GMT	http://localhost/wordpress/product-category/camera/canon/?filter_battery-type=aa-alkaline-battery	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/product-category/camera/canon/index654a.html	(from http://localhost/wordpress/product-category/camera/canon/)
12:07:33	93154/93154	---MC-	200	added ('OK')	text/html	date:Thu,%2016%20Dec%202021%2006:37:25%20GMT	http://localhost/wordpress/product-category/camera/canon/?filter_battery-type=aaa-battery	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/product-category/camera/canon/indexdd8a.html	(from http://localhost/wordpress/product-category/camera/canon/)
12:07:35	1928/1928	---M--	200	added ('OK')	application/rss+xml	etag:%227bbe689a1e5ff9d56660eb6b82738680%22	http://localhost/wordpress/product-category/camera/nikon/feed/	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/product-category/camera/nikon/feed/index.html	(from http://localhost/wordpress/product-category/camera/nikon/)
12:07:37	93154/93154	---MC-	200	added ('OK')	text/html	date:Thu,%2016%20Dec%202021%2006:37:28%20GMT	http://localhost/wordpress/product-category/camera/canon/?filter_battery-type=lithium-ion	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/product-category/camera/canon/indexacd1.html	(from http://localhost/wordpress/product-category/camera/canon/)
12:07:37	92979/92979	---MC-	200	added ('OK')	text/html	date:Thu,%2016%20Dec%202021%2006:37:28%20GMT	http://localhost/wordpress/product-category/camera/nikon/?filter_brand=nikon	C:/Users/Happy/Desktop/New%20folder/compare/localhost/wordpress/product-category/camera/nikon/indexbf5d.html	(from http://localhost/wordpress/product-category/camera/nikon/)
